[1/5] ⚙️  Configuration
    - Generations: 200, Population Size: 200
    - Elite Size: 20, Timeout: 3600s
    - Fitness Function: root_mean_squared_error, Maximization: False
    - Output Directory: /hhome/bpicot25/autoML_uco/evoflow-dev-main/pipegenie/metalearning/temp_results/task_360004
    - Random Seed: 42
--- PipeGenie Run Started ---
🕒 Start Time: 2025-07-12 17:14:54
[2/5] 🌱 Initializing evolutionary process...
                                       fitness                                            size                                        fitness_elite                                      size_elite              
                 ----------------------------------------------------    --------------------------------------    ----------------------------------------------------    --------------------------------------
gen    nevals    min           max           avg           std           min    max    avg           std           min           max           avg           std           min    max    avg           std       
19     142       3.2852        3.5247        3.3816        0.059329      3      3      3             0             3.2852        3.3176        3.3088        0.010689      3      3      3             0         
20     127       3.2852        3.617         3.3796        0.067808      3      3      3             0             3.2852        3.3176        3.3072        0.011641      3      3      3             0         
21     154       3.2794        3.6474        3.3801        0.077102      3      3      3             0             3.2794        3.3173        3.3031        0.012853      3      3      3             0         
22     139       3.275         3.7907        3.3596        0.079971      3      3      3             0             3.275         3.3144        3.2992        0.014139      3      3      3             0         
23     146       3.275         3.6777        3.3587        0.075465      3      3      3             0             3.275         3.3144        3.2977        0.013997      3      3      3             0         
24     138       3.275         3.7302        3.3614        0.094348      3      3      3             0             3.275         3.3138        3.2959        0.013278      3      3      3             0         
25     136       3.275         3.8479        3.339         0.081737      3      3      3             0             3.275         3.3138        3.2959        0.013278      3      3      3             0         
26     114       3.275         3.8312        3.3318        0.09819       3      3      3             0             3.275         3.3136        3.2927        0.012381      3      3      3             0         
27     112       3.275         3.8312        3.3259        0.088807      3      3      3             0             3.275         3.3136        3.2927        0.012381      3      3      3             0         
28     115       3.275         3.7321        3.3297        0.095297      3      3      3             0             3.275         3.3065        3.2913        0.011498      3      3      3             0         
29     131       3.275         3.8296        3.3258        0.091029      3      3      3             0             3.275         3.3065        3.2889        0.010586      3      3      3             0         
30     127       3.275         4.9377        3.3525        0.21897       3      3      3             0             3.275         3.3065        3.2889        0.010586      3      3      3             0         
31     116       3.275         3.6223        3.3196        0.076396      3      3      3             0             3.275         3.3065        3.2889        0.010586      3      3      3             0         
32     116       3.275         3.6843        3.3291        0.084789      3      3      3             0             3.275         3.3065        3.2849        0.0066361     3      3      3             0         
33     131       3.275         3.7789        3.3203        0.071347      3      3      3             0             3.275         3.2852        3.283         0.0032041     3      3      3             0         
34     108       3.275         12.122        3.3864        0.63849       3      3      3             0             3.275         3.2852        3.2825        0.003591      3      3      3             0         
35     130       3.275         4.2408        3.3393        0.11838       3      3      3             0             3.275         3.2852        3.2825        0.003591      3      3      3             0         
36     113       3.275         3.7038        3.3324        0.0951        3      3      3             0             3.275         3.2852        3.2825        0.003591      3      3      3             0         
37     113       3.275         3.703         3.3225        0.07765       3      3      3             0             3.275         3.2852        3.2819        0.0038737     3      3      3             0         
38     127       3.275         3.8817        3.3509        0.11253       3      3      3             0             3.275         3.2852        3.2819        0.0038737     3      3      3             0         
39     124       3.275         3.9771        3.3321        0.099401      3      3      3             0             3.275         3.2852        3.2819        0.0038737     3      3      3             0         
40     112       3.275         4.7587        3.3487        0.14454       3      3      3             0             3.275         3.2852        3.2814        0.004074      3      3      3             0         
41     107       3.275         11.617        3.4245        0.84042       3      3      3             0             3.275         3.2852        3.2809        0.0042037     3      3      3             0         
42     126       3.275         3.7074        3.3226        0.06976       3      3      3             0             3.275         3.2852        3.2804        0.0042692     3      3      3             0         
43     123       3.275         4.1622        3.3289        0.11371       3      3      3             0             3.275         3.2852        3.2804        0.0042692     3      3      3             0         
44     116       3.275         3.666         3.3077        0.071858      3      3      3             0             3.275         3.2852        3.2804        0.0042692     3      3      3             0         
45     115       3.275         3.7601        3.3123        0.092617      3      3      3             0             3.275         3.2852        3.2804        0.0042692     3      3      3             0         
46     135       3.275         3.8124        3.3112        0.094403      3      3      3             0             3.275         3.2852        3.2804        0.0042249     3      3      3             0         
47     127       3.275         3.5194        3.288         0.042778      3      3      3             0             3.275         3.2852        3.2804        0.0042249     3      3      3             0         
48     116       3.275         3.5639        3.2929        0.055929      3      3      3             0             3.275         3.2852        3.2804        0.0042249     3      3      3             0         
49     112       3.275         3.6529        3.2998        0.07186       3      3      3             0             3.275         3.2852        3.2803        0.0041796     3      3      3             0         
50     105       3.275         3.5815        3.2958        0.055963      3      3      3             0             3.275         3.2852        3.2794        0.0039338     3      3      3             0         
51     111       3.275         3.6217        3.3026        0.076142      3      3      3             0             3.275         3.2852        3.2794        0.0039338     3      3      3             0         
52     119       3.275         3.4993        3.2933        0.049541      3      3      3             0             3.275         3.2852        3.2793        0.0037748     3      3      3             0         
53     114       3.2561        3.5596        3.2924        0.049217      3      3      3             0             3.2561        3.2844        3.2773        0.0058922     3      3      3             0         
54     112       3.2561        3.6268        3.3019        0.072979      3      3      3             0             3.2561        3.2844        3.2768        0.0055733     3      3      3             0         
55     108       3.2561        3.4505        3.2859        0.038551      3      3      3             0             3.2561        3.2825        3.2754        0.0068966     3      3      3             0         
56     126       3.2561        3.6966        3.2962        0.069988      3      3      3             0             3.2561        3.2794        3.2736        0.0076003     3      3      3             0         
57     110       3.2561        3.5631        3.2859        0.046293      3      3      3             0             3.2561        3.2794        3.271         0.0087447     3      3      3             0         
58     107       3.2561        5.0932        3.3116        0.15743       3      3      3             0             3.2561        3.2794        3.2698        0.0090896     3      3      3             0         
59     122       3.2561        3.697         3.2932        0.080942      3      3      3             0             3.2561        3.2794        3.2698        0.0090896     3      3      3             0         
60     135       3.2561        3.6545        3.2868        0.064628      3      3      3             0             3.2561        3.2786        3.2695        0.0088511     3      3      3             0         
61     120       3.2561        3.753         3.3006        0.10496       3      3      3             0             3.2561        3.275         3.2689        0.008415      3      3      3             0         
62     126       3.2561        3.7247        3.2891        0.079865      3      3      3             0             3.2561        3.275         3.2688        0.0083457     3      3      3             0         
63     103       3.2561        3.5109        3.2758        0.051851      3      3      3             0             3.2561        3.275         3.2677        0.0085684     3      3      3             0         
64     104       3.2561        3.5719        3.2763        0.058857      3      3      3             0             3.2561        3.275         3.2677        0.0085684     3      3      3             0         
65     119       3.2561        3.5484        3.2749        0.05694       3      3      3             0             3.2561        3.275         3.2668        0.0087513     3      3      3             0         
66     116       3.2561        3.5484        3.2795        0.059517      3      3      3             0             3.2561        3.275         3.2658        0.0088296     3      3      3             0         
67     96        3.2561        3.6061        3.2727        0.057564      3      3      3             0             3.2561        3.275         3.2658        0.0088296     3      3      3             0         
68     109       3.2561        3.5762        3.2788        0.061654      3      3      3             0             3.2561        3.275         3.2639        0.00868       3      3      3             0         
69     109       3.2561        3.5457        3.2848        0.069695      3      3      3             0             3.2561        3.275         3.263         0.0084467     3      3      3             0         
70     100       3.2561        3.6159        3.2869        0.075872      3      3      3             0             3.2561        3.2727        3.2611        0.0076149     3      3      3             0         
71     125       3.2561        3.7502        3.2918        0.089484      3      3      3             0             3.2561        3.2727        3.2603        0.0071954     3      3      3             0         
72     119       3.2561        3.7356        3.2871        0.088132      3      3      3             0             3.2561        3.2727        3.2594        0.0066468     3      3      3             0         
73     120       3.2561        3.6578        3.2891        0.085658      3      3      3             0             3.2561        3.2727        3.2594        0.0066468     3      3      3             0         
74     104       3.2561        4.1096        3.2936        0.11014       3      3      3             0             3.2561        3.2727        3.2594        0.0065461     3      3      3             0         
75     124       3.2561        4.3725        3.3066        0.13437       3      3      3             0             3.2561        3.2727        3.2586        0.005813      3      3      3             0         
76     118       3.2561        4.5754        3.2927        0.12069       3      3      3             0             3.2561        3.2727        3.2577        0.0048322     3      3      3             0         
77     106       3.2561        11.567        3.3455        0.63671       3      3      3             0             3.2561        3.2727        3.2577        0.0048322     3      3      3             0         
78     122       3.2561        3.6889        3.293         0.093413      3      3      3             0             3.2561        3.2727        3.2577        0.0048322     3      3      3             0         
79     118       3.2561        4.2874        3.3032        0.11988       3      3      3             0             3.2561        3.2727        3.2577        0.0048322     3      3      3             0         
80     118       3.2561        3.6938        3.2946        0.088461      3      3      3             0             3.2561        3.2727        3.2577        0.0048322     3      3      3             0         
81     116       3.2561        4.8142        3.2914        0.12989       3      3      3             0             3.2561        3.2727        3.2577        0.0048322     3      3      3             0         
82     121       3.2561        4.1927        3.3014        0.13327       3      3      3             0             3.2561        3.2727        3.2577        0.0048322     3      3      3             0         
83     108       3.2561        4.1699        3.2909        0.11166       3      3      3             0             3.2561        3.2727        3.2577        0.0048322     3      3      3             0         
84     119       3.2561        4.2086        3.2843        0.099564      3      3      3             0             3.2561        3.2727        3.2577        0.0048322     3      3      3             0         
85     128       3.2561        4.0371        3.2913        0.10135       3      3      3             0             3.2561        3.2727        3.2577        0.0048322     3      3      3             0         
86     108       3.2561        5.0116        3.3087        0.2055        3      3      3             0             3.2561        3.2727        3.2577        0.0048322     3      3      3             0         
87     108       3.2561        3.6507        3.2858        0.074002      3      3      3             0             3.2561        3.2727        3.2577        0.0048322     3      3      3             0         
88     113       3.2561        4.6354        3.3036        0.18265       3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
89     101       3.2561        4.0823        3.2954        0.11165       3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
90     111       3.2561        3.8639        3.2835        0.083705      3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
91     115       3.2561        3.765         3.2827        0.08715       3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
92     117       3.2561        5.6434        3.2895        0.18384       3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
93     113       3.2561        3.7133        3.2873        0.086372      3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
94     119       3.2561        3.721         3.293         0.098009      3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
95     118       3.2561        5.5086        3.3134        0.19893       3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
96     123       3.2561        4.1639        3.2912        0.10452       3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
97     133       3.2561        4.8502        3.2984        0.15224       3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
98     107       3.2561        4.5683        3.2913        0.14498       3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
99     130       3.2561        3.8092        3.2975        0.10172       3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
100    103       3.2561        4.0077        3.2967        0.11459       3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
101    106       3.2561        4.0371        3.299         0.11963       3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
102    124       3.2561        4.5843        3.3116        0.16822       3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
103    127       3.2561        11.567        3.3485        0.61017       3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
104    116       3.2561        4.6897        3.3061        0.18278       3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
105    129       3.2561        4.9006        3.3122        0.18208       3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
106    114       3.2561        12.122        3.4323        1.0438        3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
107    115       3.2561        4.0745        3.2872        0.092385      3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
108    124       3.2561        6.0818        3.3114        0.22805       3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
109    117       3.2561        4.923         3.3036        0.175         3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
110    110       3.2561        5.7874        3.3218        0.27361       3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
111    123       3.2561        3.7435        3.2868        0.083657      3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
112    132       3.2561        5.1888        3.3304        0.23145       3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
113    102       3.2561        3.8583        3.2846        0.080079      3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
114    114       3.2561        3.9523        3.2886        0.090598      3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
115    114       3.2561        4.2321        3.2957        0.13017       3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
116    119       3.2561        3.7054        3.287         0.08469       3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
117    105       3.2561        4.4685        3.2997        0.13981       3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
118    109       3.2561        4.6637        3.2952        0.13084       3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
119    99        3.2561        3.6776        3.2816        0.071104      3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
120    119       3.2561        4.1468        3.291         0.10904       3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
121    113       3.2561        4.2567        3.3019        0.12455       3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
122    130       3.2561        11.567        3.4138        0.8958        3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
123    117       3.2561        11.567        3.3426        0.60738       3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
124    126       3.2561        6.8289        3.3235        0.32211       3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
125    113       3.2561        11.738        3.4057        0.89553       3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
126    125       3.2561        5.3129        3.3238        0.20899       3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
127    105       3.2561        11.567        3.3527        0.71152       3      3      3             0             3.2561        3.2717        3.2577        0.0046737     3      3      3             0         
Timeout of 3600s reached. Stopping evolution.
[3/5] ✅ Evolution finished.
    - Saving run results to meta-knowledge base...
[4/5] 👑 Generating and evaluating final ensemble...
    - Ensemble models and weights saved to `ensemble.txt`.
[5/5] ✨ PipeGenie run complete.
🕒 End Time: 2025-07-12 18:15:15
⏱️ Total Elapsed Time: 1:00:21.604024
--- End of Run ---
