pipeline	fitness	fit_time
maxAbsScaler();minMaxScaler();qda(0.4759198645513224)	0.5	1.0639820098876953
maxAbsScaler();extraTreesClassifier(58,'gini','sqrt',13,3,True,'None')	0.6312800009067571	1.6839616298675537
mlpClassifier((15, 13),0.044462372438991066,0.9626924283808571,'adam','relu')	0.5	6.924720287322998
fastICA(78,'deflation','unit-variance','cube');maxAbsScaler();randomForest(64,'gini',0.8277925672077783,19,16,False,'balanced')	eval_error (illegal value in 4th argument of internal gesdd)	eval_error (illegal value in 4th argument of internal gesdd)
minMaxScaler();maxAbsScaler();varianceThreshold();fastICA(42,'deflation','arbitrary-variance','logcosh');extraTreesClassifier(68,'entropy','log2',18,7,False,'balanced')	0.7664023847710155	35.47805309295654
varianceThreshold();selectFwe(0.01574601759631315);maxAbsScaler();multinomialNB(0.8578649390417621,True)	0.5	1.632556438446045
selectPercentile(50.395247871517185);maxAbsScaler();varianceThreshold();mlpClassifier((91, 12),0.01887535010921266,0.5695335822419322,'sgd','tanh')	0.5379795186253563	7.527042865753174
minMaxScaler();pca(0.9370162055915069,False);kNN(20,'uniform',1)	0.6032994621797306	2.5497984886169434
nystroem('cosine',0.024530960066527496,39,4,0.2927381951641057);lda(0.4138604384222446,162,0.08558348458221757)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)
fastICA(91,'deflation','unit-variance','exp');lda(0.31103244926539375,45,0.043423450716834344)	eval_error (illegal value in 4th argument of internal gesdd)	eval_error (illegal value in 4th argument of internal gesdd)
maxAbsScaler();selectPercentile(68.76559606955884);minMaxScaler();gaussianNB(0.008728793094003377)	0.553876953069656	1.1659951210021973
maxAbsScaler();maxAbsScaler();adaBoost(decisionTree('gini',9,11,0.9136338376789798,14,'None'),59,1.3507731090192001,'SAMME.R')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
varianceThreshold();maxAbsScaler();logisticRegression('None','saga',1000,10.456182441699383,'None')	0.5	1.8964776992797852
minMaxScaler();maxAbsScaler();maxAbsScaler();selectPercentile(79.75853197954544);decisionTree('gini',7,19,0.7415884904147702,18,'balanced')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
minMaxScaler();varianceThreshold();multinomialNB(0.47745031365606705,True)	0.5	1.2461817264556885
maxAbsScaler();pca(0.7040467932430342,True);pca(0.6592441754912863,True);decisionTree('entropy',21,8,0.36757728227252195,9,'balanced')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
nystroem('cosine',1.0599306401772237,71,5,0.6430204921079867);varianceThreshold();maxAbsScaler();varianceThreshold();logisticRegression('None','sag',1000,2.743518385952778,'None')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
fastICA(63,'parallel','arbitrary-variance','cube');bernoulliNB(73.91518859382124,False)	eval_error (array must not contain infs or NaNs)	eval_error (array must not contain infs or NaNs)
maxAbsScaler();varianceThreshold();varianceThreshold();adaBoost(decisionTree('gini',13,12,0.18983518727826576,4,'balanced'),32,0.6721345896740543,'SAMME')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
selectPercentile(71.60089828625358);randomForest(91,'gini',0.8602948280244124,7,17,False,'balanced')	0.7767226966954375	3.924478769302368
minMaxScaler();minMaxScaler();pca(0.6846607852312143,True);decisionTree('gini',24,20,0.3223559879011052,5,'balanced')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
nystroem('cosine',1.1230826245241736,100,2,-0.9571652716725769);lda(0.722520424621777,146,0.06886589766167948)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)
bernoulliNB(92.40078066593938,True)	0.4934262948207172	1.224116563796997
pca(0.8213468757901181,False);nystroem('rbf',3.8989368223891603,18,5,0.29036296811403073);extraTreesClassifier(53,'gini','sqrt',10,11,False,'balanced')	0.5107569721115538	1.5550651550292969
varianceThreshold();randomForest(63,'entropy',0.9584064079146832,6,20,True,'None')	0.6516780672473691	3.4731268882751465
robustScaler(True,False);multinomialNB(4.294036759650583,False)	eval_error (Negative values in data passed to MultinomialNB (input X).)	eval_error (Negative values in data passed to MultinomialNB (input X).)
minMaxScaler();minMaxScaler();nystroem('rbf',1.6795181471057723,12,5,0.37492881025683356);adaBoost(decisionTree('gini',12,4,0.7906163020792475,3,'balanced'),43,1.228063252769135,'SAMME')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
minMaxScaler();minMaxScaler();randomForest(60,'gini',0.7586161478662992,14,3,True,'balanced')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
minMaxScaler();robustScaler(False,False);pca(0.6561750429244675,True);decisionTree('gini',22,9,0.6664468019896446,16,'balanced')	0.6713286257530335	0.9604690074920654
nystroem('cosine',2.4429719668891754,85,5,0.47933375813276147);minMaxScaler();lda(0.7702814137605875,9,0.07718338922802653)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)
minMaxScaler();maxAbsScaler();decisionTree('gini',2,9,0.37835738676504804,16,'balanced')	0.6209693232758865	0.8449501991271973
varianceThreshold();maxAbsScaler();robustScaler(True,True);adaBoost(decisionTree('entropy',22,13,0.5004069039159685,2,'None'),15,0.1479076957569584,'SAMME')	0.7838679421715697	1.8808467388153076
robustScaler(False,False);bernoulliNB(15.755188251355849,True)	0.5	1.5140159130096436
nystroem('sigmoid',0.05639176454774403,96,2,0.08406663409588133);selectPercentile(89.83409256015645);lda(0.11163389222741227,154,0.08711705888682844)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)
varianceThreshold();varianceThreshold();nystroem('poly',0.06696057188398657,71,3,-0.4795204074272157);randomForest(40,'entropy',0.5328339772607944,20,20,True,'None')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
varianceThreshold();selectPercentile(54.53385268567119);extraTreesClassifier(36,'entropy','log2',4,11,True,'None')	0.5052631578947369	2.1446170806884766
maxAbsScaler();nystroem('sigmoid',0.6706417582879163,19,3,0.8088000238020947);adaBoost(decisionTree('gini',26,14,0.4907398112891297,4,'None'),72,1.0670529574677727,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
extraTreesClassifier(47,'gini','log2',18,20,True,'balanced')	0.7078015108839182	2.003209114074707
minMaxScaler();maxAbsScaler();selectPercentile(40.40454123126361);adaBoost(decisionTree('gini',17,11,0.6129628216987744,15,'None'),95,0.7093258216942628,'SAMME')	0.7258578771684244	7.232258558273315
maxAbsScaler();maxAbsScaler();minMaxScaler();extraTreesClassifier(53,'entropy','log2',6,9,True,'None')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
maxAbsScaler();maxAbsScaler();minMaxScaler();varianceThreshold();adaBoost(decisionTree('entropy',12,14,0.3670234752717355,16,'balanced'),26,1.4193781968577213,'SAMME')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
robustScaler(False,True);robustScaler(True,False);decisionTree('gini',28,8,0.8104657309741737,2,'balanced')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
pca(0.7447129032135575,True);minMaxScaler();minMaxScaler();fastICA(92,'deflation','arbitrary-variance','cube');logisticRegression('l2','liblinear',1000,16.049572067781657,'balanced')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
selectPercentile(93.92985653005167);varianceThreshold();qda(0.9494077648326796)	0.6025570548531337	1.1041007041931152
fastICA(67,'deflation','arbitrary-variance','cube');adaBoost(decisionTree('entropy',2,11,0.95366920165849,13,'balanced'),81,0.1489485650648153,'SAMME')	eval_error (illegal value in 4th argument of internal gesdd)	eval_error (illegal value in 4th argument of internal gesdd)
randomForest(58,'entropy',0.8828886818537869,19,10,False,'balanced_subsample')	0.7998744708222586	6.310832262039185
minMaxScaler();logisticRegression('None','saga',1000,1.973170301841647,'None')	0.5	1.3103485107421875
gaussianNB(0.007917485582315214)	0.499601593625498	0.856041669845581
lda(0.13039944315427665,142,0.07874602730226613)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)
pca(0.8097019153340912,True);kNN(4,'distance',2)	0.6714178846491701	1.0154142379760742
minMaxScaler();minMaxScaler();qda(0.6965706275326518)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
maxAbsScaler();minMaxScaler();lda(0.3035707086770082,121,0.03595742948611574)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)
robustScaler(False,False);maxAbsScaler();pca(0.6996989749583811,False);adaBoost(decisionTree('gini',9,15,0.3046723635521579,10,'None'),72,1.9826522937819033,'SAMME')	0.6552172533195809	2.328965425491333
fastICA(78,'deflation','unit-variance','cube');varianceThreshold();adaBoost(decisionTree('gini',27,12,0.6132503860653774,16,'None'),79,0.7736987397664574,'SAMME.R')	eval_error (illegal value in 4th argument of internal gesdd)	eval_error (illegal value in 4th argument of internal gesdd)
nystroem('rbf',0.22878611713056796,73,5,0.08245379292463562);bernoulliNB(3.637530007169421,False)	0.5700597326200179	3.261446952819824
pca(0.8115751034501133,True);decisionTree('gini',8,2,0.9404909891387785,6,'balanced')	0.6565501861685548	1.1478114128112793
maxAbsScaler();robustScaler(False,False);lda(0.3613126301996925,17,0.00034496722038614993)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)
maxAbsScaler();varianceThreshold();kNN(1,'uniform',2)	0.7645766861430523	1.1722843647003174
kNN(3,'distance',2)	0.6709775407615626	1.168400764465332
varianceThreshold();selectPercentile(68.03120323731964);minMaxScaler();varianceThreshold();qda(0.2598681288401533)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
pca(0.8492072756693774,True);adaBoost(decisionTree('gini',2,5,0.009356891197586203,7,'balanced'),88,1.7438980493483207,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
minMaxScaler();minMaxScaler();bernoulliNB(3.839344534806085,True)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
kNN(13,'distance',1)	0.6704533218477442	1.1427147388458252
maxAbsScaler();decisionTree('entropy',11,2,0.4112045144990252,14,'balanced')	0.7326718729633387	1.2531983852386475
fastICA(54,'parallel','unit-variance','exp');fastICA(93,'deflation','unit-variance','logcosh');fastICA(18,'deflation','unit-variance','logcosh');decisionTree('gini',26,19,0.8357340777134845,7,'None')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
gaussianNB(0.00810711597900334)	0.499601593625498	1.0822577476501465
maxAbsScaler();minMaxScaler();maxAbsScaler();qda(0.9343499077864047)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
maxAbsScaler();varianceThreshold();minMaxScaler();extraTreesClassifier(62,'gini','log2',10,10,False,'balanced')	0.7740979184258697	1.6805648803710938
kNN(19,'distance',1)	0.6665845862637643	1.1893749237060547
maxAbsScaler();minMaxScaler();decisionTree('entropy',26,16,0.6735495285857088,6,'balanced')	0.781318538080962	1.313859224319458
maxAbsScaler();adaBoost(decisionTree('gini',19,2,0.7390441380324476,2,'balanced'),71,0.08225244706046408,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
logisticRegression('l1','newton-cg',1000,12.509685468208316,'balanced')	eval_error (Solver newton-cg supports only 'l2' or None penalties, got l1 penalty.)	eval_error (Solver newton-cg supports only 'l2' or None penalties, got l1 penalty.)
maxAbsScaler();minMaxScaler();pca(0.8323920402396672,False);kNN(5,'uniform',2)	0.6260437623616487	1.433276891708374
maxAbsScaler();adaBoost(decisionTree('gini',4,4,0.4944341708722002,16,'balanced'),98,0.7020971895042121,'SAMME')	0.6995973432018725	1.7398936748504639
maxAbsScaler();maxAbsScaler();varianceThreshold();maxAbsScaler();decisionTree('gini',21,7,0.008750791409671832,10,'None')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
minMaxScaler();nystroem('rbf',0.2803676676890211,36,4,0.5107262215562876);maxAbsScaler();adaBoost(decisionTree('gini',17,11,0.9048528370692811,13,'balanced'),49,0.6776442541162171,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
varianceThreshold();minMaxScaler();decisionTree('entropy',30,11,0.008925921915143964,1,'None')	0.683440349554839	2.7275431156158447
selectFwe(0.009548260122462947);adaBoost(decisionTree('entropy',26,14,0.8969996138620795,18,'None'),82,0.8327220975155462,'SAMME')	0.7554889970700414	8.056339025497437
maxAbsScaler();qda(0.6393646828988271)	0.5	1.9845645427703857
fastICA(27,'deflation','unit-variance','exp');adaBoost(decisionTree('gini',26,19,0.6378179835609654,4,'balanced'),50,1.525592706560578,'SAMME.R')	eval_error (illegal value in 4th argument of internal gesdd)	eval_error (illegal value in 4th argument of internal gesdd)
pca(0.581015034521951,True);multinomialNB(2.6150590316303663,True)	eval_error (Negative values in data passed to MultinomialNB (input X).)	eval_error (Negative values in data passed to MultinomialNB (input X).)
pca(0.5481731690854068,False);gaussianNB(0.0006814692852776895)	0.499601593625498	1.6428096294403076
maxAbsScaler();robustScaler(False,False);fastICA(23,'parallel','unit-variance','logcosh');adaBoost(decisionTree('entropy',16,4,0.759653722636423,4,'balanced'),39,0.20843381576591288,'SAMME')	eval_error (array must not contain infs or NaNs)	eval_error (array must not contain infs or NaNs)
pca(0.7215325669348789,True);minMaxScaler();minMaxScaler();varianceThreshold();multinomialNB(36.01035274883242,True)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
minMaxScaler();fastICA(97,'parallel','arbitrary-variance','exp');kNN(9,'distance',1)	eval_error (array must not contain infs or NaNs)	eval_error (array must not contain infs or NaNs)
robustScaler(True,True);adaBoost(decisionTree('gini',6,6,0.24101781691630642,19,'balanced'),11,1.2896868875625949,'SAMME')	0.7734875575932401	2.7862157821655273
selectPercentile(73.51904217045599);maxAbsScaler();multinomialNB(49.32990033095073,False)	0.5254767558499998	2.7848503589630127
maxAbsScaler();varianceThreshold();selectFwe(0.004278938512668696);adaBoost(decisionTree('gini',29,11,0.39941688977755996,15,'None'),82,0.01866094687234319,'SAMME')	0.6481215961190798	3.401599884033203
maxAbsScaler();minMaxScaler();randomForest(16,'entropy','sqrt',14,2,False,'balanced')	0.7937921146140898	1.6249654293060303
maxAbsScaler();adaBoost(decisionTree('entropy',4,19,0.48256194608574443,9,'balanced'),23,1.2706149949252206,'SAMME')	0.7263520597552888	1.7661516666412354
selectPercentile(96.767515181847);minMaxScaler();decisionTree('entropy',10,9,0.5140708260719971,7,'None')	0.6986608331963753	1.9219975471496582
randomForest(37,'entropy',0.9847549869945933,6,17,False,'None')	0.67187693040073	3.172781467437744
multinomialNB(15.649984393540585,False)	0.5865414586320437	1.8303632736206055
randomForest(67,'gini',0.9929214465264835,6,14,True,'balanced')	0.7957249239174171	6.8885276317596436
maxAbsScaler();selectFwe(0.03483024252368558);adaBoost(decisionTree('entropy',3,3,0.6654992674580236,11,'balanced'),88,0.5882765230031413,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
maxAbsScaler();maxAbsScaler();adaBoost(decisionTree('entropy',29,8,0.7773443811557852,4,'None'),58,0.10704385545670832,'SAMME.R')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
mlpClassifier((98, 1),0.08030204141141363,0.00798621243998381,'adam','relu')	0.5	23.98498845100403
logisticRegression('l2','liblinear',1000,24.80885284882639,'balanced')	0.6025525210679332	2.255866050720215
lda(0.6541103388029504,9,0.01986312872803908)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)
qda(0.05121205372962434)	0.5164267538664686	1.480733871459961
selectFwe(0.025486404451174394);maxAbsScaler();selectFwe(0.01480404966734725);adaBoost(decisionTree('entropy',24,9,0.26640073879452053,4,'balanced'),11,0.2598570671329962,'SAMME')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
minMaxScaler();selectPercentile(66.1629444832755);qda(0.13449090796347807)	0.5	1.5716571807861328
bernoulliNB(30.16112904889506,False)	0.47729083665338645	1.8807003498077393
bernoulliNB(2.542989714300744,False)	0.6236116699631064	1.8348572254180908
varianceThreshold();pca(0.58026351449578,False);robustScaler(False,False);logisticRegression('None','lbfgs',1000,4.448688665612651,'None')	0.5	6.731757879257202
decisionTree('entropy',1,2,0.42876999183186804,1,'None')	0.5	1.9004542827606201
robustScaler(False,False);minMaxScaler();varianceThreshold();qda(0.42790908866481425)	0.5	1.1715087890625
maxAbsScaler();varianceThreshold();qda(0.9166753513940096)	0.5	1.8354315757751465
fastICA(26,'deflation','unit-variance','exp');minMaxScaler();qda(0.14620973911054602)	eval_error (illegal value in 4th argument of internal gesdd)	eval_error (illegal value in 4th argument of internal gesdd)
selectFwe(0.030377019981654565);adaBoost(decisionTree('entropy',11,5,0.7106209439115623,3,'balanced'),46,1.0375981401000554,'SAMME')	0.7675624670592169	1.8765997886657715
varianceThreshold();maxAbsScaler();minMaxScaler();fastICA(55,'deflation','arbitrary-variance','logcosh');kNN(6,'uniform',2)	0.6621474273602602	53.25274968147278
fastICA(19,'deflation','arbitrary-variance','logcosh');minMaxScaler();gaussianNB(0.0008545443459782415)	eval_error (illegal value in 4th argument of internal gesdd)	eval_error (illegal value in 4th argument of internal gesdd)
minMaxScaler();minMaxScaler();maxAbsScaler();multinomialNB(85.35469838771228,True)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
decisionTree('gini',27,10,0.1422203336198382,8,'None')	0.6338673754484198	1.3138718605041504
selectPercentile(38.71962671641383);fastICA(76,'deflation','arbitrary-variance','exp');maxAbsScaler();adaBoost(decisionTree('entropy',8,4,0.9428167167955085,14,'balanced'),26,0.5127733007518714,'SAMME')	0.7141910310394269	3.3621127605438232
maxAbsScaler();selectPercentile(87.33876444254436);selectFwe(0.0019031776946693314);decisionTree('entropy',29,8,0.4409002674085829,6,'None')	0.6215774172159159	2.245973825454712
maxAbsScaler();selectFwe(0.04107485453898067);robustScaler(True,True);extraTreesClassifier(29,'entropy','sqrt',11,4,True,'None')	0.5938972417584286	3.3029370307922363
varianceThreshold();pca(0.5748106787244157,False);minMaxScaler();multinomialNB(95.68012648348181,False)	0.5	1.7302780151367188
maxAbsScaler();robustScaler(True,True);lda(0.13054934587546374,68,0.07998230716329413)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)
maxAbsScaler();logisticRegression('None','saga',1000,1.1983810741536676,'None')	0.5	3.58685302734375
maxAbsScaler();robustScaler(False,False);selectPercentile(80.87182579566738);extraTreesClassifier(99,'entropy','sqrt',6,3,True,'balanced')	0.7464387117249351	3.8387951850891113
varianceThreshold();adaBoost(decisionTree('entropy',2,12,0.32286651423765056,11,'balanced'),99,0.733044312710555,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
minMaxScaler();maxAbsScaler();extraTreesClassifier(21,'entropy','log2',4,3,False,'None')	0.6610383501555656	1.9084432125091553
pca(0.5233968818234885,False);minMaxScaler();extraTreesClassifier(69,'entropy','sqrt',11,4,True,'balanced_subsample')	0.6503899055272508	3.2398974895477295
minMaxScaler();minMaxScaler();lda(0.7175228744719583,17,0.00153276533955963)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
varianceThreshold();selectFwe(0.03815612510249559);adaBoost(decisionTree('entropy',10,16,0.7874218664355814,12,'balanced'),82,0.2389038052333595,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
minMaxScaler();robustScaler(True,True);maxAbsScaler();lda(0.18896079307151048,142,0.027953051149268535)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)
minMaxScaler();varianceThreshold();minMaxScaler();adaBoost(decisionTree('gini',21,6,0.48005692442080494,2,'None'),28,0.029943677274915936,'SAMME.R')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
adaBoost(decisionTree('gini',20,4,0.9531245882794475,3,'balanced'),34,0.5513852961165228,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
varianceThreshold();maxAbsScaler();fastICA(24,'deflation','arbitrary-variance','exp');logisticRegression('l1','saga',1000,2.1824330322060295,'None')	0.5	8.417745351791382
mlpClassifier((85, 8),0.01898187851128989,0.4639650881359349,'lbfgs','relu')	0.5	4.606996536254883
selectFwe(0.01929294746414204);maxAbsScaler();mlpClassifier((65, 9),0.0967325857394276,0.07744685795142923,'lbfgs','tanh')	0.628704527551246	191.8183078765869
nystroem('sigmoid',2.194938607133405,62,4,0.6164169443125198);minMaxScaler();maxAbsScaler();pca(0.5426940232857567,False);multinomialNB(11.018740335756219,True)	eval_error (Negative values in data passed to MultinomialNB (input X).)	eval_error (Negative values in data passed to MultinomialNB (input X).)
maxAbsScaler();maxAbsScaler();maxAbsScaler();selectPercentile(30.5164495204449);gaussianNB(0.008506170238754657)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
bernoulliNB(17.15885964955112,True)	0.5	1.4743905067443848
maxAbsScaler();varianceThreshold();selectPercentile(91.5588423181007);robustScaler(True,True);kNN(6,'uniform',1)	0.6362869999376604	1.5515575408935547
maxAbsScaler();adaBoost(decisionTree('entropy',24,13,0.3393977982445703,2,'None'),75,1.2589830627597465,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
extraTreesClassifier(65,'entropy','sqrt',10,8,False,'None')	0.5841677387179589	1.5465855598449707
selectPercentile(32.21969100823627);randomForest(93,'entropy','sqrt',10,7,True,'balanced')	0.723586450782928	3.2406413555145264
selectFwe(0.0013758040087740995);robustScaler(True,True);minMaxScaler();logisticRegression('None','newton-cg',1000,0.13144504524460474,'None')	0.5	1.2464964389801025
selectFwe(0.03267091849451007);pca(0.5937974872912017,True);maxAbsScaler();adaBoost(decisionTree('entropy',22,11,0.4472060523925394,13,'balanced'),41,1.0195864385806064,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
maxAbsScaler();minMaxScaler();varianceThreshold();pca(0.9379475952722789,True);logisticRegression('None','lbfgs',1000,0.00038468563038900527,'None')	0.5	1.4050705432891846
minMaxScaler();varianceThreshold();selectFwe(0.0057024820779486025);adaBoost(decisionTree('gini',26,15,0.4572535123479655,2,'None'),70,0.42333596110019855,'SAMME')	0.7633837339121465	3.6746726036071777
gaussianNB(0.005004815570906221)	0.499601593625498	1.4465019702911377
varianceThreshold();fastICA(80,'deflation','arbitrary-variance','logcosh');minMaxScaler();pca(0.8301810729765132,False);multinomialNB(6.8911469742487075,False)	eval_error (Negative values in data passed to MultinomialNB (input X).)	eval_error (Negative values in data passed to MultinomialNB (input X).)
robustScaler(False,True);minMaxScaler();kNN(3,'distance',2)	0.7721464072585901	1.7307512760162354
minMaxScaler();selectFwe(0.0083614905729704);minMaxScaler();adaBoost(decisionTree('gini',15,8,0.18727070969139525,14,'None'),41,0.5136173116757166,'SAMME')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
varianceThreshold();varianceThreshold();minMaxScaler();multinomialNB(1.0137221718953562,True)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
selectPercentile(87.05722632736611);maxAbsScaler();pca(0.8000384057773964,False);logisticRegression('l2','newton-cg',1000,14.354357593035672,'None')	0.5	1.4603941440582275
