[1/5] ⚙️  Configuration
    - Generations: 200, Population Size: 200
    - Elite Size: 20, Timeout: 3600s
    - Fitness Function: balanced_accuracy_score, Maximization: True
    - Output Directory: /hhome/bpicot25/autoML_uco/evoflow-dev-main/pipegenie/metalearning/temp_results/task_232
    - Random Seed: 42
--- PipeGenie Run Started ---
🕒 Start Time: 2025-07-11 12:32:44
[2/5] 🌱 Initializing evolutionary process...
    - Using meta-learning to warm-start population...
    - Seeding population with 50 pipeline(s) from past runs.
                                       fitness                                            size                                        fitness_elite                                      size_elite              
                 ----------------------------------------------------    --------------------------------------    ----------------------------------------------------    --------------------------------------
gen    nevals    min           max           avg           std           min    max    avg           std           min           max           avg           std           min    max    avg           std       
22     94        0.85045       0.98729       0.97595       0.026776      3      4      3.955         0.2073        0.96938       0.98729       0.983         0.0053179     3      4      3.7           0.45826   
23     86        0.90645       0.98729       0.98279       0.013166      3      4      3.965         0.18378       0.96938       0.98729       0.983         0.0053179     3      4      3.7           0.45826   
24     96        0.89968       0.98729       0.98241       0.015464      3      4      3.97          0.17059       0.96938       0.98729       0.983         0.0053179     3      4      3.7           0.45826   
25     82        0.92526       0.98729       0.98501       0.009382      3      4      3.975         0.15612       0.96938       0.98729       0.983         0.0053179     3      4      3.7           0.45826   
26     101       0.89879       0.98729       0.98381       0.014385      3      4      3.97          0.17059       0.96938       0.98729       0.983         0.0053179     3      4      3.7           0.45826   
27     83        0.91643       0.99029       0.98537       0.0089967     3      4      3.975         0.15612       0.96938       0.99029       0.98315       0.0054767     3      4      3.7           0.45826   
28     98        0.901         0.99029       0.98266       0.015748      3      4      3.98          0.14          0.96938       0.99029       0.98315       0.0054767     3      4      3.7           0.45826   
29     90        0.92871       0.99029       0.98486       0.009459      3      4      3.97          0.17059       0.96938       0.99029       0.98315       0.0054767     3      4      3.7           0.45826   
30     74        0.89971       0.99029       0.98205       0.016658      3      4      3.975         0.15612       0.96938       0.99029       0.98315       0.0054767     3      4      3.7           0.45826   
31     84        0.91029       0.99029       0.9837        0.012842      3      4      3.975         0.15612       0.96938       0.99029       0.98315       0.0054767     3      4      3.7           0.45826   
32     85        0.89964       0.99029       0.98162       0.01841       3      4      3.97          0.17059       0.96938       0.99029       0.98315       0.0054767     3      4      3.7           0.45826   
33     82        0.89921       0.99029       0.98261       0.016275      3      4      3.975         0.15612       0.96938       0.99029       0.98315       0.0054767     3      4      3.7           0.45826   
34     95        0.89443       0.99029       0.98121       0.018536      3      4      3.975         0.15612       0.96938       0.99029       0.98315       0.0054767     3      4      3.7           0.45826   
35     82        0.87879       0.99029       0.98161       0.018375      3      4      3.97          0.17059       0.96938       0.99029       0.98315       0.0054767     3      4      3.7           0.45826   
36     81        0.89836       0.99029       0.98163       0.017812      3      4      3.975         0.15612       0.96938       0.99029       0.98315       0.0054767     3      4      3.7           0.45826   
37     79        0.9335        0.99029       0.98461       0.010169      3      4      3.975         0.15612       0.96938       0.99029       0.98315       0.0054767     3      4      3.7           0.45826   
38     84        0.89978       0.99029       0.98144       0.019691      3      4      3.97          0.17059       0.96938       0.99029       0.9833        0.0056269     3      4      3.7           0.45826   
39     94        0.89492       0.99029       0.98358       0.014497      3      4      3.975         0.15612       0.96938       0.99029       0.98395       0.0052866     3      4      3.75          0.43301   
40     83        0.89836       0.99029       0.98298       0.016207      3      4      3.975         0.15612       0.96938       0.99029       0.98395       0.0052866     3      4      3.75          0.43301   
41     70        0.91643       0.99029       0.98555       0.0089945     3      4      3.975         0.15612       0.96938       0.99029       0.98395       0.0052866     3      4      3.75          0.43301   
42     78        0.90076       0.99029       0.98292       0.014949      3      4      3.975         0.15612       0.96938       0.99029       0.98395       0.0052866     3      4      3.75          0.43301   
43     85        0.89836       0.99029       0.97922       0.020261      3      4      3.975         0.15612       0.96938       0.99029       0.9841        0.00542       3      4      3.75          0.43301   
44     102       0.9009        0.99029       0.97611       0.023165      3      4      3.965         0.18378       0.96938       0.99029       0.98451       0.0052934     3      4      3.75          0.43301   
45     102       0.87563       0.99029       0.97556       0.024868      3      4      3.965         0.18378       0.96938       0.99029       0.98453       0.0053033     3      4      3.75          0.43301   
46     101       0.89227       0.99029       0.97833       0.022874      3      4      3.955         0.2073        0.96938       0.99029       0.98453       0.0053033     3      4      3.75          0.43301   
47     88        0.89863       0.99029       0.98076       0.020163      3      4      3.975         0.15612       0.96938       0.99029       0.98453       0.0053033     3      4      3.75          0.43301   
48     87        0.90858       0.99029       0.98324       0.012847      3      4      3.97          0.17059       0.96938       0.99029       0.98453       0.0053033     3      4      3.75          0.43301   
49     88        0.90328       0.99029       0.97982       0.020253      3      4      3.97          0.17059       0.96938       0.99029       0.98469       0.0054227     3      4      3.75          0.43301   
50     93        0.89879       0.99029       0.98103       0.017152      3      4      3.97          0.17059       0.96938       0.99029       0.98488       0.0055485     3      4      3.75          0.43301   
51     99        0.8975        0.99029       0.97883       0.020206      3      4      3.975         0.15612       0.96938       0.99029       0.98511       0.0055233     3      4      3.75          0.43301   
52     99        0.93549       0.99029       0.98307       0.01242       3      4      3.97          0.17059       0.96938       0.99029       0.98514       0.0055324     3      4      3.75          0.43301   
53     89        0.90933       0.99029       0.98256       0.016171      3      4      3.975         0.15612       0.96938       0.99029       0.98529       0.0056284     3      4      3.75          0.43301   
54     101       0.81608       0.99029       0.97789       0.025141      3      4      3.98          0.14          0.96938       0.99029       0.986         0.0056745     3      4      3.8           0.4       
55     91        0.91029       0.99029       0.98033       0.017407      3      4      3.98          0.14          0.96938       0.99029       0.9863        0.0058123     3      4      3.8           0.4       
56     91        0.90636       0.99029       0.97999       0.019552      3      4      3.98          0.14          0.96938       0.99029       0.9863        0.0058123     3      4      3.8           0.4       
57     114       0.87793       0.99029       0.9744        0.024515      3      4      3.98          0.14          0.96938       0.99029       0.98645       0.0058743     3      4      3.8           0.4       
58     88        0.88979       0.99029       0.97372       0.026132      3      4      3.97          0.17059       0.96938       0.99029       0.98664       0.0059336     3      4      3.8           0.4       
59     93        0.90229       0.99029       0.97604       0.02371       3      4      3.98          0.14          0.96938       0.99029       0.98679       0.0059857     3      4      3.8           0.4       
60     116       0.89022       0.99029       0.97171       0.028567      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
61     127       0.89528       0.99029       0.97207       0.02657       3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
62     115       0.89443       0.99029       0.9682        0.030697      3      4      3.97          0.17059       0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
63     96        0.85715       0.99029       0.97441       0.027313      3      4      3.975         0.15612       0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
64     92        0.86821       0.99029       0.97928       0.024917      3      4      3.975         0.15612       0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
65     116       0.87078       0.99029       0.97751       0.027327      3      4      3.975         0.15612       0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
66     104       0.8895        0.99029       0.98178       0.021721      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
67     103       0.88136       0.99029       0.98446       0.019684      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
68     101       0.82477       0.99029       0.97843       0.029106      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
69     98        0.87914       0.99029       0.98118       0.024         3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
70     103       0.8895        0.99029       0.98409       0.019922      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
71     120       0.87778       0.99029       0.98331       0.023509      3      4      3.97          0.17059       0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
72     120       0.81813       0.99029       0.97992       0.029623      3      4      3.975         0.15612       0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
73     114       0.89921       0.99029       0.98342       0.019616      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
74     111       0.90679       0.99029       0.98795       0.011384      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
75     124       0.81184       0.99029       0.98299       0.024542      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
76     115       0.92685       0.99029       0.9871        0.010917      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
77     123       0.86613       0.99029       0.98287       0.02463       3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
78     116       0.83072       0.99029       0.98119       0.028365      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
79     114       0.89843       0.99029       0.98469       0.016955      3      4      3.975         0.15612       0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
80     121       0.88463       0.99029       0.98459       0.020321      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
81     115       0.89528       0.99029       0.98488       0.018202      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
82     121       0.89399       0.99029       0.98641       0.014636      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
83     101       0.88992       0.99029       0.98523       0.017929      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
84     133       0.89135       0.99029       0.98496       0.018053      3      4      3.975         0.15612       0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
85     121       0.89221       0.99029       0.98346       0.021814      3      4      3.975         0.15612       0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
86     126       0.82614       0.99029       0.97936       0.027958      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
87     117       0.90986       0.99029       0.9869        0.013066      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
88     118       0.85398       0.99029       0.98204       0.025869      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
89     117       0.90371       0.99029       0.9851        0.017446      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
90     94        0.90143       0.99029       0.98643       0.014664      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
91     117       0.89922       0.99029       0.98451       0.018701      3      4      3.975         0.15612       0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
92     111       0.8167        0.99029       0.98041       0.027871      3      4      3.975         0.15612       0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
93     116       0.88486       0.99029       0.98241       0.02252       3      4      3.975         0.15612       0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
94     116       0.89484       0.99029       0.98599       0.014209      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
95     126       0.90143       0.99029       0.98388       0.019747      3      4      3.975         0.15612       0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
96     118       0.90548       0.99029       0.98538       0.016007      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
97     119       0.90679       0.99029       0.98593       0.015847      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
98     126       0.88356       0.99029       0.9863        0.01513       3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
99     110       0.89528       0.99029       0.98331       0.021023      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
100    99        0.87719       0.99029       0.98427       0.02032       3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
101    102       0.89528       0.99029       0.98402       0.019676      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
102    100       0.87492       0.99029       0.98146       0.023982      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
103    116       0.75066       0.99029       0.98188       0.028582      3      4      3.975         0.15612       0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
104    99        0.88771       0.99029       0.98518       0.017861      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
105    108       0.81608       0.99029       0.98088       0.027593      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
106    104       0.79584       0.99029       0.97618       0.035446      3      4      3.97          0.17059       0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
107    116       0.90901       0.99029       0.98476       0.017278      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
108    124       0.87793       0.99029       0.98466       0.019088      3      4      3.975         0.15612       0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
109    115       0.89128       0.99029       0.98179       0.023548      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
110    127       0.89357       0.99029       0.98255       0.021414      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
111    117       0.89485       0.99029       0.985         0.016959      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
112    108       0.90229       0.99029       0.98585       0.015773      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
113    115       0.89022       0.99029       0.98073       0.025021      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
114    126       0.90272       0.99029       0.98246       0.021324      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
115    95        0.90229       0.99029       0.98637       0.015081      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
116    98        0.89386       0.99029       0.98381       0.020546      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
117    128       0.88529       0.99029       0.98406       0.020224      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
118    116       0.90636       0.99029       0.98379       0.019483      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
119    114       0.89443       0.99029       0.98454       0.017833      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
120    123       0.81184       0.99029       0.98146       0.027838      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
121    115       0.88592       0.99029       0.98424       0.02033       3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
122    110       0.88668       0.99029       0.98596       0.01691       3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
123    120       0.89036       0.99029       0.98477       0.017006      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
124    111       0.8922        0.99029       0.98265       0.022803      3      4      3.975         0.15612       0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
125    125       0.88413       0.99029       0.98349       0.020706      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
126    121       0.89879       0.99029       0.98307       0.020752      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
127    109       0.89528       0.99029       0.98427       0.018923      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
128    133       0.88321       0.99029       0.98228       0.023429      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
129    127       0.89399       0.99029       0.98167       0.022797      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
130    126       0.8842        0.99029       0.98319       0.021126      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
131    123       0.88936       0.99029       0.98345       0.021085      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
132    113       0.90242       0.99029       0.98661       0.014675      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
133    127       0.91029       0.99029       0.98687       0.012232      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
134    127       0.89528       0.99029       0.98441       0.0186        3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
135    104       0.89921       0.99029       0.98426       0.019465      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
136    104       0.84583       0.99029       0.98751       0.016491      3      4      3.98          0.14          0.96938       0.99029       0.98694       0.0060337     3      4      3.8           0.4       
Timeout of 3600s reached. Stopping evolution.
[3/5] ✅ Evolution finished.
    - Saving run results to meta-knowledge base...
[4/5] 👑 Generating and evaluating final ensemble...
    - Ensemble models and weights saved to `ensemble.txt`.
[5/5] ✨ PipeGenie run complete.
🕒 End Time: 2025-07-11 13:33:00
⏱️ Total Elapsed Time: 1:00:15.944911
--- End of Run ---
