[1/5] ⚙️  Configuration
    - Generations: 200, Population Size: 200
    - Elite Size: 20, Timeout: 3600s
    - Fitness Function: root_mean_squared_error, Maximization: False
    - Output Directory: /hhome/bpicot25/autoML_uco/evoflow-dev-main/pipegenie/metalearning/temp_results/task_211696
    - Random Seed: 42
--- PipeGenie Run Started ---
🕒 Start Time: 2025-07-12 20:08:45
[2/5] 🌱 Initializing evolutionary process...
                                       fitness                                            size                                        fitness_elite                                      size_elite              
                 ----------------------------------------------------    --------------------------------------    ----------------------------------------------------    --------------------------------------
gen    nevals    min           max           avg           std           min    max    avg           std           min           max           avg           std           min    max    avg           std       
23     106       183.06        218.76        187.64        6.6345        3      3      3             0             183.06        185.11        184.6         0.49017       3      3      3             0         
24     82        183.06        205.15        186.03        3.3155        3      3      3             0             183.06        184.65        184.26        0.54792       3      3      3             0         
25     108       181.95        216.38        186.55        5.4752        3      3      3             0             181.95        184.6         183.87        0.72449       3      3      3             0         
26     139       181.95        216.6         187.26        6.1005        3      3      3             0             181.95        184.55        183.66        0.66473       3      3      3             0         
27     135       181.95        216.45        187.4         5.8439        3      3      3             0             181.95        184.01        183.53        0.58184       3      3      3             0         
28     136       181.95        212.46        187.53        5.7976        3      3      3             0             181.95        184.01        183.44        0.56892       3      3      3             0         
29     137       181.95        206.49        187.34        4.6733        3      3      3             0             181.95        184.01        183.19        0.6625        3      3      3             0         
30     148       181.95        212.21        187.52        5.6307        3      3      3             0             181.95        184.01        182.93        0.65282       3      3      3             0         
31     147       181.95        218.26        188.04        7.0513        3      3      3             0             181.95        183.06        182.73        0.50738       3      3      3             0         
32     127       181.95        203.36        186.48        4.6169        3      3      3             0             181.95        183.06        182.73        0.50738       3      3      3             0         
33     129       181.95        214.03        186.67        5.0507        3      3      3             0             181.95        183.06        182.62        0.54241       3      3      3             0         
34     133       181.95        233.13        187.46        7.292         3      3      3             0             181.95        183.06        182.56        0.55082       3      3      3             0         
35     137       181.95        214.29        186.29        5.545         3      3      3             0             181.95        183.06        182.56        0.55082       3      3      3             0         
36     122       181.95        229.91        187.94        9.681         3      3      3             0             181.95        183.06        182.51        0.55359       3      3      3             0         
37     120       181.95        231.94        186.19        7.2931        3      3      3             0             181.95        183.06        182.51        0.55359       3      3      3             0         
38     122       181.95        250.29        187.62        12.131        3      3      3             0             181.95        183.06        182.4         0.54241       3      3      3             0         
39     136       181.95        232.42        186.65        10.554        3      3      3             0             181.95        183.06        182.4         0.54241       3      3      3             0         
40     139       181.95        252.92        185.96        10.895        3      3      3             0             181.95        183.06        182.4         0.54241       3      3      3             0         
41     116       181.95        232.56        185.82        10.359        3      3      3             0             181.95        183.06        182.4         0.54241       3      3      3             0         
42     127       181.95        225.15        185.9         10.071        3      3      3             0             181.95        183.06        182.35        0.5221        3      3      3             0         
43     128       181.95        230.13        185.51        10.174        3      3      3             0             181.95        183.06        182.35        0.5221        3      3      3             0         
44     106       181.95        225           184.9         9.3046        3      3      3             0             181.95        183.06        182.35        0.5221        3      3      3             0         
45     139       181.95        221.67        184.17        7.1412        3      3      3             0             181.95        183.06        182.35        0.5221        3      3      3             0         
46     119       181.95        226.84        184.66        8.7627        3      3      3             0             181.95        183.06        182.31        0.49706       3      3      3             0         
47     130       181.95        221.83        184.53        8.1572        3      3      3             0             181.95        183.06        182.31        0.49706       3      3      3             0         
48     133       181.95        228.89        184.73        8.4348        3      3      3             0             181.95        183.06        182.31        0.49706       3      3      3             0         
49     134       181.95        207.57        184.05        5.519         3      3      3             0             181.95        183.06        182.31        0.49706       3      3      3             0         
50     117       181.95        225.07        185.13        8.464         3      3      3             0             181.95        183.06        182.31        0.49706       3      3      3             0         
51     118       181.95        216.66        183.6         5.8219        3      3      3             0             181.95        183.06        182.31        0.49706       3      3      3             0         
52     125       181.95        224.34        183.71        5.8445        3      3      3             0             181.95        183.06        182.25        0.47113       3      3      3             0         
53     121       181.95        223.36        183.92        7.0516        3      3      3             0             181.95        183.06        182.25        0.47113       3      3      3             0         
54     111       181.95        217.25        183.66        6.1904        3      3      3             0             181.95        183.06        182.2         0.43673       3      3      3             0         
55     122       181.95        226.01        185.01        9.228         3      3      3             0             181.95        183.06        182.09        0.33149       3      3      3             0         
56     129       181.95        214.16        182.93        4.4294        3      3      3             0             181.95        182.18        181.99        0.07997       3      3      3             0         
57     119       181.95        221.14        183.12        4.8832        3      3      3             0             181.95        182.18        181.98        0.067188      3      3      3             0         
58     140       181.95        224.5         184.18        7.5413        3      3      3             0             181.95        182.18        181.97        0.048811      3      3      3             0         
59     128       181.95        225.95        184.33        7.5864        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
60     135       181.95        228.05        186.22        11.462        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
61     130       181.95        227.56        184.42        7.7871        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
62     122       181.95        221.02        183.17        5.0474        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
63     112       181.95        3.6929e+29    1.8465e+27    2.6048e+28    3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
64     132       181.95        227.94        184.41        8.0378        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
65     135       181.95        229.1         184.98        8.6917        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
66     112       181.95        232.86        184.53        9.0314        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
67     134       181.95        238.57        185.57        10.435        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
68     133       181.95        237.07        185.33        9.874         3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
69     129       181.95        241.58        186.29        12.083        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
70     126       181.95        283.5         185.96        12.564        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
71     119       181.95        217.86        184.03        6.6409        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
72     106       181.95        229.17        184.85        9.3939        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
73     114       181.95        226.9         184.15        7.8883        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
74     137       181.95        232.19        185.19        9.2741        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
75     121       181.95        227.1         185.12        9.1651        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
76     119       181.95        220.66        184.05        7.1181        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
77     117       181.95        229.67        184.13        7.6069        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
78     130       181.95        243.78        184.99        9.8401        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
79     117       181.95        248.94        185.88        11.212        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
80     125       181.95        266.79        186.02        11.34         3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
81     109       181.95        5.9559e+16    2.978e+14     4.2009e+15    3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
82     130       181.95        232.27        184.23        7.7617        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
83     123       181.95        234.71        185.2         9.7986        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
84     132       181.95        233.41        184.69        8.4621        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
85     109       181.95        245.83        185.23        10.795        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
86     122       181.95        234.64        185.26        10.011        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
87     119       181.95        240.37        185.57        10.912        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
88     118       181.95        243.45        185.86        11.541        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
89     112       181.95        245.7         186.2         11.821        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
90     132       181.95        263.57        186.25        13.005        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
91     123       181.95        256.21        186.48        13.528        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
92     111       181.95        227.94        184.61        7.7206        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
93     123       181.95        238.42        185.79        10.531        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
94     119       181.95        258.55        185.88        12.043        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
95     126       181.95        240.68        184.94        9.9587        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
96     116       181.95        239           184.24        8.4925        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
97     100       181.95        235.7         184.52        8.9244        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
98     136       181.95        226.54        184.29        7.4662        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
99     103       181.95        225.23        184.79        8.8905        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
100    126       181.95        259.75        186.18        13.18         3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
101    132       181.95        263.94        184.92        10.228        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
102    134       181.95        228.48        183.55        6.1002        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
103    137       181.95        250.35        185.48        11.223        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
104    129       181.95        279.17        186.59        14.343        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
105    123       181.95        243.99        185.36        10.021        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
106    147       181.95        232.92        185.18        9.8108        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
107    134       181.95        232.27        185.74        10.618        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
108    141       181.95        259           186.18        12.273        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
109    131       181.95        252.72        184.7         9.7216        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
110    126       181.95        240.4         185.26        10.452        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
111    130       181.95        264.66        186.53        13.021        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
112    140       181.95        237.86        185.32        10.117        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
113    146       181.95        239.05        186.04        11.75         3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
114    129       181.95        284.52        186.51        13.135        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
115    112       181.95        246.77        186.21        11.102        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
116    120       181.95        237.3         186.44        11.392        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
117    121       181.95        243.17        185.99        11.699        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
118    120       181.95        254.16        184.63        9.7668        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
119    129       181.95        267.25        185           10.612        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
120    129       181.95        243.17        185.79        11.034        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
121    138       181.95        302.46        185.81        13.667        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
122    121       181.95        245.04        185.08        9.6953        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
123    125       181.95        260.39        184.74        9.7296        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
124    118       181.95        246.14        186.28        11.972        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
125    133       181.95        245.69        186.02        11.365        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
126    118       181.95        249.49        185.34        10.192        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
127    125       181.95        289.65        186.19        13.073        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
128    121       181.95        246.34        185.9         12.362        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
129    145       181.95        237.1         185           9.3395        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
130    129       181.95        286.23        186.07        12.441        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
131    140       181.95        240.71        185.92        11.074        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
132    124       181.95        236.83        185.26        9.4777        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
133    139       181.95        230.68        184.44        8.7547        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
134    124       181.95        262.89        185.7         11.872        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
135    138       181.95        262.38        187.02        13.875        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
136    123       181.95        238.07        185.28        10.255        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
137    126       181.95        234.01        185.51        10.067        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
138    113       181.95        316.91        186.59        14.405        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
139    132       181.95        274.32        186.5         12.718        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
140    116       181.95        302.46        186.74        15.218        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
141    127       181.95        240.6         184.28        8.716         3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
142    127       181.95        256.57        186.69        12.815        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
143    130       181.95        229.85        184.98        9.1835        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
144    123       181.95        249.26        186.22        12.486        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
145    124       181.95        234.83        185.34        10.417        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
146    115       181.95        236.03        184.71        9.649         3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
147    122       181.95        286.87        185.87        12.579        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
148    127       181.95        249.74        186.2         12.3          3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
149    135       181.95        242.65        185.3         10.467        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
150    120       181.95        228.22        183.99        7.9736        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
151    116       181.95        250.93        185.06        9.7983        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
152    140       181.95        286.68        185.71        13.793        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
153    124       181.95        265.36        185.45        10.902        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
154    118       181.95        242.67        184.91        9.3907        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
155    123       181.95        268.58        185.26        11.972        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
156    107       181.95        227.51        185.24        9.5018        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
157    135       181.95        237.94        185.14        9.4144        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
158    120       181.95        243.17        185.39        10.794        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
159    122       181.95        264.38        185.92        11.906        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
160    148       181.95        235.74        186.35        12.039        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
161    130       181.95        232.97        185.68        10.724        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
162    131       181.95        411.84        187.25        20.185        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
163    117       181.95        4.3315e+28    2.1658e+26    3.0552e+27    3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
164    118       181.95        236.29        184.79        9.5715        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
165    121       181.95        228.01        186.12        10.55         3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
166    117       181.95        230.88        184.38        7.5645        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
167    134       181.95        236.93        186.69        11.781        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
168    135       181.95        249.12        185.22        10.637        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
169    135       181.95        238.41        185.07        9.6136        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
170    138       181.95        235.42        186.77        12.065        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
171    141       181.95        238.5         185.72        11.203        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
172    131       181.95        250.83        185.33        10.721        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
173    145       181.95        258.63        185.45        10.48         3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
174    123       181.95        302.46        185.8         12.838        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
175    140       181.95        295.45        186.07        13.353        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
176    140       181.95        249.21        186.07        11.461        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
177    135       181.95        5.2026e+09    2.6013e+07    3.6696e+08    3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
178    133       181.95        237.43        184.82        8.9845        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
179    130       181.95        235.36        185.67        10.592        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
180    133       181.95        313.67        185.4         13.169        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
181    117       181.95        281.72        186.99        14.731        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
182    134       181.95        267.46        185.88        11.432        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
183    146       181.95        291.02        187.44        15.308        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
184    120       181.95        256.01        185.45        10.875        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
185    127       181.95        302.82        185.35        13.064        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
186    123       181.95        263.99        186.83        14.054        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
187    122       181.95        251.43        184.86        9.6809        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
188    136       181.95        236.5         185.93        11.002        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
189    123       181.95        253.03        186.26        12.045        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
190    121       181.95        313.23        186.48        15.352        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
191    122       181.95        248.65        186.31        12.117        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
192    125       181.95        238.33        185.61        10.27         3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
193    128       181.95        242.39        185.83        10.838        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
194    127       181.95        228.05        184.63        8.0223        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
195    132       181.95        5.1373e+09    2.5686e+07    3.6235e+08    3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
196    120       181.95        227.01        184.31        7.6567        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
197    128       181.95        231.23        184.66        8.5881        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
198    121       181.95        254.96        185.17        10.146        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
199    126       181.95        248.38        185.31        10.77         3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
200    126       181.95        231.76        185.11        9.3834        3      3      3             0             181.95        181.95        181.95        2.8422e-14    3      3      3             0         
[3/5] ✅ Evolution finished.
    - Saving run results to meta-knowledge base...
[4/5] 👑 Generating and evaluating final ensemble...
    - Ensemble models and weights saved to `ensemble.txt`.
[5/5] ✨ PipeGenie run complete.
🕒 End Time: 2025-07-12 21:03:55
⏱️ Total Elapsed Time: 0:55:10.073560
--- End of Run ---
